"Na półtorej doby przedtem skupiła się nasza brygada pod jakąś wsią węgierską, której nazwy nie pamiętam. Fetowali nas aż miło. W winie, co prawda nie osobliwszym, można się było myć, a wieprzowina i papryka już nam tak zbrzydły, że człowiek nie wziąłby do ust tego paskudztwa, gdyby, rozumie się, miał co innego. A jaka muzyka, a jakie dziewuchy!... Cyganie doskonale grają, a każda Węgierka istny proch.","PL"
"Padły znowu dwa strzały i znowu dwa. Jadący przed nami szwadron zatrzymał się ; dwie armaty i dwa jaszczyki galopem popędziły naprzód, kilku jezdnych pocwałowało na najbliższe wzgórza. Stanęliśmy i przez chwilę zaległa taka cisza, że słychać było tętent siwej klaczy dopędzającego nas adiutanta. Przeleciała mimo, do huzarów, dysząc i prawie dotykając brzuchem ziemi.","PL"
"Odezwały się trąbki i nasz batalion rozłamał się na cztery kompanie uszykowane kolumnami obok siebie. Pierwsze plutony wysunęły się naprzód, my zostaliśmy w tyle. Odwróciłem głowę i zobaczyłem, że od głównego korpusu oddzieliły się jeszcze dwa bataliony; zeszły z gościńca i biegły pędem przez pola, jeden na prawo od nas, drugi na lewo. W mały kwadrans zrównały się z nami, przez drugi kwadrans wypoczęły i   ruszyliśmy trzema batalionami naprzód, noga za nogą.","PL"
"W szeregach pomimo marszu zrobił się ruch. Częstowano się winem, oglądano broń, mówiono, że najdalej za pół godziny wejdziemy w ogień, a nade wszystko   w grubiański sposób żartowano z Austriaków, którym nie wiodło się w tych czasach. Ktoś zaczął gwizdać, inny nucił półgłosem ; stopniała nawet sztywna powaga oficerów zamieniając się w koleżeńską zażyłość. Trzeba było dopiero komendy  „ Baczność i cisza!...”, ażeby nas uspokoić.","PL"
"Umilkliśmy i wyrównały się nieco pogięte szeregi. Niebo było czyste, ledwie tu i ówdzie bielił się nieruchomy obłok; na krzakach, które mijaliśmy, nie poruszał się żaden listek; nad polem, zarośniętym młodą trawą, nie odzywał się wystraszony skowronek. Słychać było tylko ciężkie stąpanie batalionu, szybki oddech ludzi, czasem szczęk uderzonych o siebie karabinów albo donośny głos majora, który jadąc przodem, odzywał się do oficerów. A tam, na lewo, wściekały się stada armat i lał deszcz karabinowych strzałów.","PL"
"Naprzeciw nas, może o wiorstę, były dwa pagórki, a między nimi gościniec. Spostrzegłem, że na jego żółtym tle ukazują się jakieś białe znaki, które wkrótce utworzyły białą linię, a potem białą plamę. Jednocześnie z parowu leżącego o kilkaset kroków na lewo od nas wyszli granatowi żołnierze, którzy niebawem sformowali się w granatową kolumnę. W tej chwili na prawo od nas huknął strzał armatni i nad białym oddziałem austriackim ukazał się siwy obłoczek dymu.","PL"
"Podoficer poszedł w prawo, my za nim. Kolumna nasza rozwinęła się we dwie długie linie. Na paręset kroków przed nami zakłębił się dym. Coś trąbiono, alem nie zrozumiał sygnału ; natomiast, słyszałem ostre poświsty nad głową i koło lewego ucha.","PL"
"O kilka kroków przede mną coś uderzyło w ziemię zasypując mi piaskiem twarz i piersi. Mój sąsiad strzelił; dwaj stojący za mną prawie na moich ramionach oparli karabiny i wypalili jeden po drugim. Ogłuszony do reszty, wypaliłem i ja... Nabiłem i znowu strzeliłem. Przed front spadł czyjś kask i karabin, ale otoczyły nas takie kłęby dymu, żem nic dalszego nie mógł dojrzeć.","PL"
"Rzeka dymu, ciągnąca się przez równinę ku południowi, kłębiła się jeszcze mocniej i była bardzo pogięta. Gdzie Austriacy brali górę, zgięcie szło na lewo, gdzie Węgrzy   na prawo. W ogóle pasmo dymu wyginało się bardziej na prawo, jakby nasi już odepchnęli Austriaków. Po całej równinie słała się delikatna mgła niebieskawej barwy.","PL"
"Wystrzeliłem co rychlej, pragnąc zasłonić się chociaż dymem. Pomimo huku usłyszałem za sobą niby uderzenie kijem w człowieka; ktoś z tyłu padł zawadzając o mój tornister. Opanował mnie gniew i desperacja ; czułem, że zginę, jeżeli nie zabiję niewidzialnego wroga. Nabijałem broń i strzelałem bez pamięci, trochę zniżając karabin i myśląc z dziką satysfakcją, że moje kule nie pójdą górą.","PL"
"Wtem stało się coś nieoczekiwanego. W pobliżu nas zatrzeszczały bębny i rozległy się przeraźliwe piszczałki fajfrów. Toż samo za nami. Ktoś krzyknął  „ Naprzód!” i   nie wiem, z ilu piersi wybuchnął krzyk podobny do jęku albo do wycia.","PL"
"Nareszcie zrobiło się tak ciasno, że zaczęła mi się giąć klatka piersiowa i uczułem brak tchu. Uniesiono mnie do góry, opuszczono, a wtedy poznałem, że nie stoję na ziemi, ale na człowieku, który jeszcze pochwycił mnie za nogę. W tej chwili wrzeszczący tłum posunął się naprzód, a ja upadłem. Lewa ręka poślizgnęła mi się we krwi.","PL"
"Trafiłem na szczególną scenę. Jedni z naszych chwycili za koła armaty, drudzy ściągali woźnicę z siodła; Katz przebił bagnetem konia z pierwszej pary, a kanonier austriacki chciał zwalić go w łeb wyciorem. Schwyciłem kanoniera za kołnierz i nagłym ruchem w tył przewróciłem go na ziemię. Katz i jego chciał przebić.","PL"
"Dwie armaty były wzięte, za resztą pognali husarzy. Daleko przed nami stali nasi pojedynczo i w gromadach, strzelając do cofających się Austriaków. Kiedy niekiedy jakaś zbłąkana kula nieprzyjacielska świsnęła nad nami albo zaryła się w ziemię wydmuchując obłoczek kurzu. Trębacze zwoływali do szeregów.","PL"
"W godzinę później na rozległym placu boju w różnych punktach zagrały pułkowe orkiestry. Przyleciał do nas adiutant z powinszowaniem. Trębacze i dobosze uderzyli sygnał  do modlitwy. Zdjęliśmy kaski, chorążowie podnieśli sztandary i cała armia, z bronią do nogi, dziękowała węgierskiemu Bogu za zwycięstwo.","PL"
"Stopniowo dym opadł. Gdzie oko sięgło, widzieliśmy w rozmaitych miejscach jakby skrawki białego i granatowego papieru, bez ładu porozrzucane na zdeptanej trawie. W polu kręciło się kilkanaście furmanek, a jacyś ludzie składali na nich niektóre z owych skrawków. Reszta została.","PL"
"Mimo to legł na barłogu. Ogień na kominie wygasał. Dopiliśmy wódkę i położyliśmy się rzędem z pistoletami w garści. W szczelinach chaty wiatr jęczał, jakby całe Węgry płakały, a nas zmorzył sen.","PL"
"Porwał z komina łuczywo i zaświecił. Spojrzałem. Katz leżał na barłogu skurczony, z wystrzelonym pistoletem w ręku. Ogniste płatki przeleciały mi przed oczyma i zdaje mi się, żem zemdlał.","PL"
"Ocknąłem się na furze, którą właśnie dojeżdżaliśmy do Sawy. Już dniało, zapowiadał się dzień pogodny ; od rzeki ciągnęła surowa wilgoć. Przetarłem oczy, porachowałem... Było na wozie nas czterech i piąty furman. Przecież powinno być pięciu.","PL"
"... Alem się też rozgadał, Boże odpuść!... Myślałem o Wokulskim, a piszę o sobie i o Katzu. Wracam więc do przedmiotu. W parę dni po śmierci Katza weszliśmy do Turcji, a przez dwa lata następne ja, już sam, tułałem się po całej Europie. Byłem we Włoszech, Francji, Niemczech, nawet w Anglii, a wszędzie nękała mnie bieda i żarła tęsknota za krajem.","PL"
"Zdaje się jednak, że Jaś Mincel zrobił inną rzecz, choć nie wspomniał o niej do śmierci i nawet nie lubił o tym rozmawiać. Oto chodził on do różnych jenerałów, którzy odbyli węgierską kampanię, i tłumaczył im, że przecież powinni ratować kolegę w nieszczęściu. No i uratowali mnie, tak że już w lutym 1853 roku mogłem jechać do Warszawy. Zwrócono mi nawet patent oficerski, jedyną pamiątkę, jaką wyniosłem z Węgier nie licząc dwu ran  w piersi i w nogę.","PL"
"„Mój kochany Ignacy! Posyłam ci dwieście złotych na drogę, to się później obrachujemy. Zajedź wprost do mego sklepu na Krakowskim Przedmieściu, a nie na Podwal, broń Boże! bo tam mieszka ten złodziej Franc, niby mój brat, któremu nawet pies porządny nie powinien podawać ręki. Całuję cię, Jan Mincel. Warszawa, d.","PL"
"Ale, ale!... Stary Raczek, co się z twoją ciotką ożenił, to wiesz   umarł, a i ona także, ale pierwej. Zostawili ci trochę gratów i parę tysięcy złotych. Wszystko jest u mnie w porządku, tylko salopę ciotki mole trochę sponiewierały, bo bestia Kaśka zapomniała włożyć bakuniu. Franc kazał cię ucałować.","PL"
"Za bramą wreszcie, w rozmaitych punktach szosy, znalazło się jeszcze trzech kuzynów mego furmana, który zabrał ich pod pozorem, że będzie mi w drodze weselej. Jakoż zepchnęli mnie na tylną oś wozu, deptali po nogach, palili szkaradny tytoń, a przede wszystkim wrzeszczeli jak opętani. Pomimo to nie pomieniałbym mego ciasnego kąta na najwygodniejsze miejsce we francuskich dyliżansach albo angielskich wagonach. Byłem już w kraju.","PL"
"Przez cztery dni zdawało mi się, że siedzę w przenośnej bożnicy. Na każdym popasie jakiś pasażer ubywał, inny zajmował jego miejsce. Pod Lublinem zsunęła mi się na plecy ciężka paka; istny cud, żem nie stracił życia. Pod Kurowem staliśmy parę godzin na szosie, gdyż zginął czyjś kufer, po który furman jeździł konno do karczmy.","PL"
"Piątego dnia, przed wschodem słońca, stanęliśmy na Pradze. Ale że fur było mnóstwo, a łyżwowy most ciasny, więc ledwie około dziesiątej zajechaliśmy do Warszawy. Muszę dodać, że wszyscy moi współpasażerowie znikli na Bednarskiej ulicy, jak eter octowy, zostawiając po sobie mocny zapach. Gdy zaś przy ostatecznym rachunku wspomniałem o nich furmanowi, wytrzeszczył na mnie oczy.","PL"
"W początkach maja wprowadziliśmy się do nowego sklepu, który obejmuje pięć ogromnych salonów. W pierwszym pokoju, na lewo, mieszczą się same ruskie tkaniny  perkale, kretony, jedwabie i aksamity. Drugi pokój zajęty jest w połowie na te same tkaniny, a w połowie na drobiazgi do ubrania służące  kapelusze, kołnierzyki, krawaty, parasolki. W salonie frontowym najwykwintniejsza galanteria  brązy, majoliki, kryształy, kość słoniowa.","PL"
"Dziwny człowiek! Przyjdzie mu do głowy genialny plan, wykona go w ogólnych zarysach, ale   ani dba o szczegóły. On kazał przenieść sklep, on zrobił go ogniskiem handlu ruskich tkanin i galanterii zagranicznej, on zorganizował całą administrację. Ale zrobiwszy to, dziś ani miesza się do sklepu  składa wizyty wielkim panom albo jeździ swoim powozem do Łazienek, albo gdzieś znika bez śladu; a w sklepie ukazuje się ledwie przez parę godzin na dzień. Przy tym roztargniony, rozdrażniony, jakby na coś czekał albo czegoś się obawiał.","PL"
"Ze wstydem wyznaję, że było mi trochę przykro wynosić się na nowy lokal. Jeszcze ze sklepem pół biedy; nawet wolę służyć w ogromnym magazynie, na wzór paryskich, aniżeli w takim kramie, jakim był nasz poprzedni. Żal mi jednak było mego pokoju, w którym dwadzieścia pięć lat przemieszkałem. Ponieważ do lipca obowiązuje nas stary kontrakt, więc do połowy maja siedziałem w moim pokoiku, przypatrując się jego ścianom, kracie, która przypominała mi najmilsze chwile w Zamościu, i starym sprzętom.","PL"
"Już kiedym się tak rozgadał (dalibóg, robię się plotkarzem), więc muszę dodać, że i w naszym sklepie panuje jakiś niezdrowy ferment. Oprócz mnie jest siedmiu subiektów (czy kiedy marzył o czymś podobnym stary Mincel!), ale   nie ma jedności. Klejn i Lisiecki, jako dawniejsi, trzymają tylko z sobą, resztę zaś kolegów traktują w sposób nie powiem pogardliwy, ale trochę z góry. Trzej zaś nowi subiekci  galanteryjny, metalowy i gumowy, znowu tylko z sobą się wdają, są sztywni i pochmurni.","PL"
"W jednym tylko punkcie godzą się starzy i nowi panowie, a nawet pomaga im Zięba, oto  jeżeli chodzi o dokuczenie siódmemu naszemu subiektowi   Szlangbaumowi. Ten Szlangbaum (znam go od dawna) jest mojżeszowego wyznania, ale człowiek porządny. Mały, czarny, zgarbiony, zarośnięty, słowem   trzech groszy nie dałbyś za niego, kiedy siedzi za kantorkiem. Ale niech no gość wejdzie (Szlangbaum pracuje w wydziale ruskich tkanin), Chryste elejson... Kręci się jak fryga; dopiero co był na najwyższej półce na prawo, już jest przy najniższej szufladzie na środku i w tej samej chwili znowu gdzieś pod sufitem na lewo.","PL"
"Wszystko to jest dopiero wstępem. Mraczewski bowiem przywiózł ze sobą trzy bardzo podejrzane indywidua, nazywając ich „prykaszczykami”, i   całą pakę jakichś broszur. Owi „prykaszczykowie” mieli niby coś oglądać w naszym sklepie, ale robili to w taki sposób, że nikt ich u nas nie widział  Włóczyli się po całych dniach i przysiągłbym, że przygotowywali u nas grunt do jakiejś rewolucji. Spostrzegłszy jednak, że mam na nich zwrócone oko, ile razy przyszli do sklepu, zawsze udawali pijanych, a ze mną rozmawiali wyłącznie o kobietach, twierdząc wbrew Mraczewskiemu, że Polki to „sama prelest”   tylko bardzo podobne do Żydówek.","PL"
"Udawałem, że wierzę wszystkiemu, co mówią, i za pomocą zręcznych pytań przekonałem się, iż   najlepiej znane im są okolice bliższe Cytadeli. Tam więc mają interesa  Że zaś domysły moje nie były bezpodstawnymi, dowiódł fakt, iż owi „prykaszczykowie” zwrócili nawet na siebie uwagę policji. W ciągu dziesięciu dni, nic więcej, tylko trzy razy odprowadzano ich do cyrkułów. Widocznie jednak muszą mieć wielkie stosunki, ponieważ ich uwolniono.","PL"
"Jak żyję, nie słyszałem nic równego. Młodzieniec ten dowodził mi przytaczając nazwiska ludzi, podobno bardzo mądrych, że wszyscy kapitaliści to złodzieje, że ziemia powinna należeć do tych, którzy ją uprawiają, że fabryki, kopalnie i maszyny powinny być własnością ogółu, że nie ma wcale Boga ani duszy, którą wymyślili księża, aby wyłudzać od ludzi dziesięcinę. Mówił dalej, że jak zrobią rewolucję (on z trzema „prykaszczykami”), to od tej pory wszyscy będziemy pracowali tylko po ośm godzin, a przez resztę czasu będziemy się bawili, mimo to zaś każdy będzie miał emeryturę na starość i darmo pogrzeb. Wreszcie zakończył, że dopiero wówczas nastanie raj na ziemi, kiedy wszystko będzie wspólne  ziemia, budynki, maszyny, a nawet żony.","PL"
"Nawiasowo powiem, że serdecznie chcę, ażeby się Stach ożenił. Gdyby miał żonę, nie mógłby tak często naradzać się z Colinsem i panią Meliton, a gdyby jeszcze przyszły dzieci, może zerwałby wszystkie podejrzane stosunki. Bo co to, żeby taki człowiek jak on, taka żołnierska natura, żeby kojarzył się z ludźmi, którzy bądź jak bądź nie występują na plac z bronią przeciw broni. Węgierska piechota i wreszcie żadna piechota nie będzie strzelać do rozbrojonego przeciwnika.","PL"
"Wracam do ceremonii poświęcenia. Główna uroczystość, czyli obiad, odbyła się w wielkiej sali Hotelu Europejskiego. Salę ubrano w kwiaty, ustawiono ogromne stoły w podkowę, sprowadzono muzykę i o szóstej wieczór zebrało się przeszło sto pięćdziesiąt osób. Kogo bo tam nie było!... Głównie kupcy i fabrykanci z Warszawy, z prowincji, z Moskwy, ba, nawet z Wiednia i z Paryża.","PL"
"Doktór Szuman jest także starozakonny, ale niezwykły to człowiek. Miał nawet ochrzcić się, gdyż zakochał się w chrześcijance; ale że umarła, więc dał spokój. Mówią nawet, że truł się z żalu, ale go odratowano. Dziś całkiem porzucił praktykę lekarską, ma spory majątek i tylko zajmuje się badaniem ludzi czy też ich włosów.","PL"
"Nie widzę zmiany   odparł Szuman.   Był to zawsze człowiek czynu, który, co mu przyszło do głowy czy do serca, wykonywał natychmiast. Postanowił wejść do uniwersytetu i wszedł, postanowił zrobić majątek i zrobił. Więc jeżeli wymyślił jakieś głupstwo, to także się nie cofnie i zrobi głupstwo kapitalne.","PL"
"Za młodu mówiono jej powszechnie, że panna ładna i dobra, choćby nie miała majątku, może jednak wyjść za mąż. Była dobrą i ładną, lecz za mąż nie wyszła. Później mówiono również powszechnie, że wykształcona nauczycielka zdobywa sobie miłość pupilów i szacunek ich rodziców. Była wykształconą, nawet zamiłowaną nauczycielką, lecz mimo to pupilki jej dokuczały, a ich rodzice drwili z niej od pierwszego śniadania do kolacji.","PL"
"Zrób to wcześniej, panie Wokulski, zrób wcześnie;   rzekła podnosząc się z fotelu.   Bo wierz mi, łatwiej wyrzucić tysiące rubli z kieszeni aniżeli jedno przywiązanie z serca. Szczególniej, gdy się już zagnieździ. A nie zapomnij pan   dodała   dobrze umieścić mój kapitalik.","PL"
"W maju i czerwcu wizyty pani Meliton stały się częstszymi, ku zmartwieniu Rzeckiego, który podejrzewał spisek. I nie mylił się. Był spisek, ale przeciw pannie Izabeli; stara dama dostarczała ważnych informacyj Wokulskiemu, ale dotyczących tylko panny Izabeli. Zawiadamiała go mianowicie  w których dniach hrabina wybiera się ze swoją siostrzenicą na spacer do Łazienek.","PL"
"Minęła noc, ranek. O dwunastej kazał zaprząc powóz. Napisał kartkę do sklepu, że przyjdzie później, i poszarpał jedną parę rękawiczek. Nareszcie wszedł służący.","PL"
"Dzień dobry, panie Wokulski   zawołał.   Pan gdzieś wyjeżdża?   Zapewne do składów albo na kolej. Ale nic z tego. Aresztuję pana i zabieram do siebie.","PL"
"Był arystokratą od włosów do nagniotków, duszą, sercem, krwią. Wierzył, że każde społeczeństwo składa się z dwu materiałów  zwyczajnego tłumu i klas wybranych. Zwyczajny tłum był dziełem natury i mógł nawet pochodzić od małpy, jak to wbrew Pismu świętemu utrzymywał Darwin. Lecz klasy wybrane miały jakiś wyższy początek i pochodziły, jeżeli nie od bogów, to przynajmniej od pokrewnych im bohaterów, jak Herkules, Prometeusz, od biedy   Orfeusz.","PL"
"Cóż w tym dziwnego   śmiał się zarażony hrabia.   Malarze nadawali obrazom wyraz, o jakim nie śniło się żadnemu z oryginałów; tak jak heraldycy i historycy opowiadali o nich bajeczne legendy. To wszystko kłamstwa, mój kuzynie!... To tylko kulisy i kostiumy, które z jednego Wojtka robią księcia, a z innego parobka. W rzeczywistości jeden i drugi jest tylko lichym aktorem.","PL"
"W czerwcu fizjognomia Warszawy ulega widocznej zmianie. Puste przedtem hotele napełniają się i podwyższają ceny, na wielu domach ukazują się ogłoszenia  „Apartament z meblami do wynajęcia na kilka tygodni ” Wszystkie dorożki są zajęte, wszyscy posłańcy biegają. Na ulicach, w ogrodach, teatrach, w restauracjach, na wystawach, w sklepach i magazynach strojów damskich widać figury nie spotykane w zwykłym czasie. Są nimi tędzy i opaleni mężczyźni w granatowych czapkach z daszkami, w zbyt obszernych butach, w ciasnych rękawiczkach, w garniturach pomysłu prowincjonalnego krawca.","PL"
"Książę we własnym pałacu, na pierwszym piętrze, zajmował ogromne mieszkanie. Część jego, złożona z gabinetu pana, biblioteki i fajczarni, była miejscem męskich zebrań, na których książę przedstawiał swoje lub cudze projekta dotyczące spraw publicznych. Zdarzało się to po kilka razy w roku. Ostatnia nawet sesja wiosenna była poświęcona kwestii statków śrubowych na Wiśle, przy czym bardzo wyraźnie zarysowały się trzy stronnictwa.","PL"
"Ze sposobu prowadzenia moich interesów nie zdaję sprawy przed nikim   ciągnął dalej Wokulski.   Wskazuję panom drogę uporządkowania handlu Warszawy z zagranicą, co stanowi pierwszą połowę mego projektu i jedno źródło zysku dla krajowych kapitałów. Drugim źródłem jest handel z Rosją. Znajdują się tam towary poszukiwane u nas i tanie.","PL"
"Owe trzy miliony rubli stanowią mój osobisty kredyt i przynoszą mi bardzo mały procent jako pośrednikowi   mówił Wokulski.   Oświadczam jednak, że o ile w miejsce kredytu podstawiłoby się gotówkę, zysk z niej wynosiłby piętnaście do dwudziestu procentów, a może więcej Otóż ten punkt sprawy obchodzi panów, którzy składacie pieniądze w bankach na niski procent. Pieniędzmi tymi obracają inni i zyski ciągną dla siebie. Ja zaś ofiaruję panom sposobność użycia ich bezpośredniego i powiększenia własnych dochodów.","PL"
"Miał rozrzucone włosy, nieco zsunięty krawat, u kamizelki guzik nie zapięty. Można było domyślać się, że ktoś bardzo starannie czuwa nad jego bielizną i garderobą, z którą jednak on sam postępuje niedbale, i właśnie to niedbalstwo, przejawiające się w dziwnie szlachetnych formach, nadawało mu oryginalny wdzięk. Każdy jego ruch był mimowolny, rozrzucony, lecz piękny. Równie pięknym był sposób patrzenia, słuchania, a raczej niesłuchania, nawet   gubienia kapelusza.","PL"
"Dużo czytałem, że szczęśliwy jest człowiek, który ma wielkie aspiracje. To kłamstwo. Ja przecież mam niepowszednie pragnienia, które jednak robią mnie śmiesznym i zrażają do mnie najbliższych. Spojrzyj pan na tę ławkę... Tu, w początkach czerwca, około dziesiątej wieczorem, siedzieliśmy z kuzynką i z panną Florentyną.","PL"
"Świecił jakiś księżyc i nawet jeszcze śpiewały słowiki. Byłem rozmarzony. Nagle kuzynka odzywa się  „Znasz, kuzynie, astronomię?”   „Trochę.”  „Więc powiedz mi, jaka to gwiazda?”   „Nie wiem   odpowiedziałem   ale to jest pewne, że nigdy nie dostaniemy się na nią.","PL"
"W Ogrodzie Botanicznym było prawie ciasno; na każdej ulicy tłoczyły się kolumny, gromady, a przynajmniej szeregi spacerujących; każda ławka uginała się pod ciżbą osób. Zastępowano Wokulskiemu drogę, deptano po piętach, potrącano łokciami; rozmawiano i śmiano się ze wszystkich stron. Wzdłuż Alei Ujazdowskiej, pod murem Belwederskiego ogrodu, pod sztachetami od strony szpitala, na ulicach najmniej uczęszczanych, nawet na zagrodzonych ścieżkach, wszędzie było pełno i wesoło. Im więcej ciemniało w naturze, tym gęściej i hałaśliwiej robiło się między ludźmi.","PL"
"Dziwny traf. Gdy Wokulski był subiektem w sklepie kolonialnym, marzył o perpetum mobile, machinie, która by się sama poruszała. Gdy zaś wstąpiwszy do Szkoły Przygotowawczej poznał, że taka machina jest niedorzecznością, wówczas najtajniejszym i najulubieńszym jego pragnieniem było   wynaleźć sposób kierowania balonami. To, co dla Wokulskiego było tylko fantastycznym cieniem, błąkającym się po fałszywych drogach, w Ochockim przybrało już formę praktycznego zagadnienia.","PL"
"Wokulski dobrze znał ludzi i często porównywał się z nimi. Lecz gdziekolwiek był, wszędzie widział się trochę lepszym od innych. Czy jako subiekt, który spędzał noce nad książką, czy jako student, który przez nędzę szedł do wiedzy, czy jako żołnierz pod deszczem kul, czy jako wygnaniec, który w śniegiem zasypanej lepiance pracował nad nauką   zawsze miał w duszy ideę sięgającą poza kilka lat naprzód.   Inni żyli z dnia na dzień, dla swego żołądka albo kieszeni.","PL"
"Wokulski powoli otwierał list pani Meliton przypominając sobie niedawne wypadki. Zdawało się mu, że w nieoświetlonej części gabinetu jeszcze widzi ciemną gęstwinę łazienkowskich drzew, niewyraźne sylwetki obdartusów, którzy mu zastąpili drogę, a później wzgórek ze studnią, gdzie Ochocki zwierzał mu się ze swych pomysłów. Lecz gdy spojrzał na światło, mgliste obrazy znikały. Widział lampę z zielonym daszkiem, stos papierów, brązy stojące na biurku i chwilami myślał, że Ochocki ze swymi machinami latającymi i jego własna rozpacz były tylko snem.","PL"
"„Panie! Ważna wiadomość  za kilka dni Łęckim sprzedają kamienicę, a jedynym kupcem będzie baronowa Krzeszowska, ich kuzynka i nieprzyjaciółka. Wiem z pewnością, że zapłaci za dom tylko sześćdziesiąt tysięcy rubli; a w takim razie resztka posagu panny Izabeli, w kwocie trzydziestu tysięcy rubli, przepadnie. Chwila jest bardzo pomyślna, gdyż panna Izabela, postawiona między biedą a wyjściem za marszałka, chętnie zgodzi się na każdą inną kombinację. Domyślam się, że tym razem nie postąpisz Pan z nastręczającą się okazją jak z wekslami Łęckiego, które podarłeś w moich oczach.","PL"
"Zresztą możesz Pan sprawić Beli małą przyjemność. Baron Krzeszowski przyciśnięty potrzebą sprzedał własnej żonie swoją ulubioną klacz, która w tych dniach ma się ścigać i na którą wiele rachował. O ile znam stosunki, Bela byłaby szczerze kontenta, gdyby ani baron, ani jego żona nie posiadali tej klaczy w dniu wyścigów. Baron byłby zawstydzony, że sprzedał klacz, a baronowa  zrozpaczona, gdyby klacz wygrawszy, komu innemu przyniosła zysk.","PL"
"Wokulski głęboko odetchnął; obie wiadomości były ważne. Drugi raz przeczytał list, podziwiając szorstki styl pani Meliton i uśmiechając się przy uwagach, jakie robiła nad swoją płcią. Mocno trzymać ludzi czy okoliczności to leżało w naturze Wokulskiego; wszystko i wszystkich chwytałby za kark, wyjąwszy   pannę Izabelę. Ona jedna była istotą, której wobec siebie chciał zostawić absolutną wolność, jeżeli nie panowanie.","PL"
"Służący wyszedł, Wokulski czuł się zupełnie otrzeźwionym. Ochocki i jego latające maszyny zmalały mu w oczach. Miał znowu energię jak wówczas, kiedy wyjeżdżał do Bułgarii. Wtedy szedł po majątek, a dziś ma okazję rzucić jego część dla panny Izabeli.","PL"
"„Klacz wyścigowa   głupstwo... Wydam najwyżej tysiąc rubli, z których wróci się przynajmniej część... Dom rs. 60 000, posag panny Izabeli rs. 30 000, razem rs. 90 000.","PL"
"Dzień był piękny, niebo prawie bez obłoku, bruk bez kurzu. Okna domów pootwierane, niektóre dopiero myto; figlarny wiatr miotał spódnicami pokojówek; przy czym można było spostrzec, że warszawska służba łatwiej odważa. się myć okna na trzecim piętrze aniżeli własne nogi. z wielu mieszkań odzywały się fortepiany, z wielu podwórek katarynki albo monotonne nawoływania piaskarzy, szczotkarzy, tandeciarzy i im podobnych przedsiębiorców.","PL"
"Istotnie, była to kamienica Łęckich. Zaczął się przypatrywać. Dom był trzypiętrowy; miał parę żelaznych balkonów i każde piętro zbudowane w innym stylu. Za to w architekturze bramy panował tylko jeden motyw, mianowicie  wachlarz.","PL"
"Źle!   odpowiedział starzec.   Na Żydów zaczyna się prześladowanie. Może to i dobrze. Jak nas będą kopać i pluć, i dręczyć, wtedy może upamiętają się i te młode Żydki, co jak mój Henryk poubierali się w surduty i nie zachowują swoje religie.","PL"
"Pan chce dowody?...   spytał Żyd.   Ma pan dowód w ten „Kurieru”. Ja onegdaj posłałem do nich szaradę. Pan zgaduje szarady?.","PL"
"„Odpowiedzie od redakcje. Panu W. W. Encyklopedie większe Orgelbranda...” Nie to...”Panu Motylkowi. Frak kładzie się. Nie to... A, jest!...”Panu S. Szlangbaumowi  Pańska szarada polityczna nie jest gramatyczna.","PL"
"Zaraz powiem. Pan sam musiał bronić od prześladowcy mego Henryka; ja to wszystko wiem, choć nie on mi mówił. A teraz o szaradę. Jak ja pół roku temu odniosłem moją szaradę do pana Szymanowskiego, to on mnie powiedział  „Panie Szlangbaum, my te szarade drukować nie będziemy, ale ja panu radzę, co lepiej byś pan pisał szarade, aniżeli brał procentów.","PL"
"A jak dziadzio   on pisał, Michaś   zgadnie, to niech mi dziadzio przyszłe sześć rubli na ten kortowy interes.” Ja się rozpłakałem, panie Wokulski, jakiem przeczytał. Bo ten pierwszy, dół, to znaczy  spód, a przeczenie to jest nie   a wszystkie razem to są spodnie. Ja się spłakałem, panie Wokulski, co takie mądre dziecko przez upartość Henryka chodzi bez spodnie.","PL"
"W chwili gdy Wokulski z Maruszewiczem weszli tam, odbywała się lekcja konnej jazdy. Czterech panów i jedna dama jeździli, koń za koniem, wzdłuż ścian maneżu; na środku stał dyrektor zakładu, mężczyzna z miną wojskową, w granatowej kurtce, białych obcisłych spodniach i wysokich butach z ostrogami. Był to pan Miller ; komenderował jeźdźcami pomagając sobie w tej czynności długim batem, którym od czasu do czasu podcinał źle manewrującego konia, przy czym krzywił się jeździec. Wokulski zauważył naprędce, że jeden z panów, który jeździł bez strzemion, trzymając prawą rękę za plecami, ma minę łobuza, że drugi z nich pragnie zająć na koniu stanowisko środkujące między szyją a zadem, a czwarty wygląda tak, jakby w każdej chwili usiłował zsiąść z konia i już do końca życia nie ćwiczyć się w ekwitacji.","PL"
"Odtąd po parę razy na dzień jeździł do maneżu, karmił klacz cukrem i pieścił się z nią. Czuł, że w jego realnym umyśle zaczyna kiełkować coś jakby przesąd. Uważał to za dobrą wróżbę, gdy klacz witała go wesoło, lecz gdy była smutna, niepokój poruszał mu serce. Już bowiem jadąc do maneżu mówił sobie  „Jeżeli zastanę ją wesołą, to mnie panna Izabela pokocha.","PL"
"Opanował go pesymizm. Kobiety wydawały mu się brzydkimi, ich barwne stroje dzikimi, ich kokieteria wstrętną. Mężczyźni byli głupi, tłum ordynaryjny, muzyka wrzaskliwa. Wchodząc na galerię śmiał się z jej skrzypiących schodów i starych ścian, na których było widać ślady deszczowych zacieków.","PL"
